ID,filepath,transcription
c6c46102508b42eea14536237bf063db,wavs/c6c46102508b42eea14536237bf063db.wav,bu vixniN xu dArijigA yetip ketixi kixini cOcUtidu
361370ce72584a9b8a8b5f6903cf050e,wavs/361370ce72584a9b8a8b5f6903cf050e.wav,bu qetim vuruxqanda vu valdin bilAn qol tAgkUzdi
8bbfed5dde88428b8f40979dede26e79,wavs/8bbfed5dde88428b8f40979dede26e79.wav,vu rastcil vixAnclik yaHxi yoldax
46720da4844b4582908c144bfb5c75a7,wavs/46720da4844b4582908c144bfb5c75a7.wav,zOhrA Henim hezzibAg hajiniN coN vOstAN dambisiGa ciqip varqisiGa qaridi
7f9d18ded3584d94b49fb008f54f441a,wavs/7f9d18ded3584d94b49fb008f54f441a.wav,sAn hAmixA vOzUNniNla voylimasliqiN lazim
ddcd16491e864330931b6a1e858eb3c6,wavs/ddcd16491e864330931b6a1e858eb3c6.wav,HuaNpujyaN dAryasiniN GArbidin xArqigA vOtsila puduN tArAqqiyat rayonidur
647a0ded36984225b717d2a9a59dfd55,wavs/647a0ded36984225b717d2a9a59dfd55.wav,nomuri vUstUnlUkkA vigA bolGan vAhwalda vular musabiqA waqtini qAstAn varqiGa sozdi
8a19d79722394afd918f1a426b2c2307,wavs/8a19d79722394afd918f1a426b2c2307.wav,vularniN qara kOk sarGuc hAtta sAl qizarGan kOzliriniN qarixidin kirip keliwatqan yigirmA birinci vAsirdA vuyGurlar wA vuyGur mAdAniyiti bu qAdimiy zemindA dawamliq qAd kOtUrUp valGa tArAqqiy vetAmdu yaki von vikki muqamniN kUy tekistliri bilAn billA niyA HarabisiGa qoxna bolup qUmluqniN vastiGa kOmUlUp ketAmdu degAn soval vopvocuq bilinip turidu
7f5f32e3da7e4a9c8a6006fc36a977aa,wavs/7f5f32e3da7e4a9c8a6006fc36a977aa.wav,vu vAtrapidikilArniN hAmmisi yat vadAmlAr vikAnlikini kOrUp birdinla yalGuzluq hes qildi
bc77f6057dff4ed58cfc77509a45dda6,wavs/bc77f6057dff4ed58cfc77509a45dda6.wav,vu qimar voyniGanliqi vUcUn vintizam carisi kOrUldi
0204334b155b49ff938b24382c13e1c7,wavs/0204334b155b49ff938b24382c13e1c7.wav,yigit vAlAm hAsrAt vicidA yax tOkUp diHoadin vayrildi
8926540f14eb447f8bb1fd89485e2ee5,wavs/8926540f14eb447f8bb1fd89485e2ee5.wav,firaryniN qildiGan qiliq tapalmay yigirmA yexidila vOlUm yolni tutqiniGa qariGanda dAjjalniN vazdurux hiylisiniN kUcimu cAklikkAn buniNGa tayinip vaHirqi zamanni vAmAlgA vaxurux mumkin vAmAstAk turidu
085f8dfea3994ea5832a730c58e9e10c,wavs/085f8dfea3994ea5832a730c58e9e10c.wav,sabit damollam vAsli vatuxluq kixi bolup tUrkiyA vArAbistan misir wA hindistan tArAplArni kOrgAn xundaqla bir qancA kitablarni tAlif qilGan zor valim vikAn
f7f4d5775d854394be16eca8c825a9a6,wavs/f7f4d5775d854394be16eca8c825a9a6.wav,vu materiyal yiGixta vintayin tApsiliy bolup vazGina nArsA bolsimu vOtkUzUwAtmAydu
6cf324e9a2fe41f3998040d25e3b7d8b,wavs/6cf324e9a2fe41f3998040d25e3b7d8b.wav,vular sUnAn wA musnAd digAn namlar bilAn tonuldi
0d4f4f2fcc7b48a0a05617081e580c84,wavs/0d4f4f2fcc7b48a0a05617081e580c84.wav,vAgAr qaysibir kixi yumuristik sOzlAxni bilmisA vu vamerikiliq boluxqa munasip kAlmAydu
a378ca0c843f433384a8cdc14c227a5d,wavs/a378ca0c843f433384a8cdc14c227a5d.wav,dalida carlax velip beriwatqan kUnlArdA turmuximiz vintayin japaliq boldi
dc870f7895444a9cbc8abb66a6a2d298,wavs/dc870f7895444a9cbc8abb66a6a2d298.wav,xuNa sorun vAhligA hOzUr veytip vOziniN salamAtliki saz celip naHxa veytixqa yar bArmAywatqanliqini cUxAndUridu
4423b94747a848ef93195bee850ff927,wavs/4423b94747a848ef93195bee850ff927.wav,taG baGriniN hAmmA yeri carwiGa tolGanidi
1fada26ec7154a408c9aeb2a3f92847d,wavs/1fada26ec7154a408c9aeb2a3f92847d.wav,Hotun vOndArAp noqudi kOzUmni vacsam saraydin biri vetilip ciqip beximGa comiqini tANlAp turup midirlisaN Hemir qiliwetimAn dAp towlidi
60b6589867d542fdbc771e92563204bf,wavs/60b6589867d542fdbc771e92563204bf.wav,jAnubiy yol vudun jujuf qirpanA qatarliq jaylarni besip vOtidu
2f0db0accad84d88bf28b97533b103a1,wavs/2f0db0accad84d88bf28b97533b103a1.wav,qoxnilarniN yol yUrUxigA qulayliq boluxi vUcUn vu vixik tUwidiki ciriGini kUndA kActA yandurup qoydi
20abc9a328524abe954413956837deaa,wavs/20abc9a328524abe954413956837deaa.wav,sAvudi vArAbistani hOkUmitiniN yuqiri dArijilik HAwpsizlik mAslihAtcisi nawaf vabid vOtkAn hAptidiki bir maqalisidA bu vistrategiyini yiGincaqliGan
8361068dc72b4a708860d9118d9f93f2,wavs/8361068dc72b4a708860d9118d9f93f2.wav,xowigUrUc sUt vickAn waqitta vazraq hAsAl qoxuwetilsA vissiqini yandurup zAhAr qayturidu
90453899c3774aedabaff8f757d07d08,wavs/90453899c3774aedabaff8f757d07d08.wav,vuniN qebtiy tilidiki qebtiylarGa vavit yizilGan vilmi yiziqi nAqix cUxUrUxlArgA qAdAr tAsirini kOrsAtkAn
2d2f6aec413d4fe8bfe47fb9459a67a7,wavs/2d2f6aec413d4fe8bfe47fb9459a67a7.wav,ziyawudun vUn tinsiz vuniN putlirini vUzANgigA dAssAtti
dab25a0b7d7f4b8ea5c998aa80489f3c,wavs/dab25a0b7d7f4b8ea5c998aa80489f3c.wav,quntAyjilAr qAdimdin tartip vadAmlArgA kigiz vOy tikix vUcUn materiyal setiwalatti
d63a62e44e64401581d7bb3956c361ac,wavs/d63a62e44e64401581d7bb3956c361ac.wav,yoldax Hujintaw pUtUn mAmlikAttiki hAr millAt HAlqni vittipaqlaxturup wA yetAklAp deNxyawpiN nAzAriyisi wA vUckA wAkillik qilix muhim vidiyisi vuluG bayriqini vegiz kOtUrUp vilmiy tArAqqiyat qarixini votturiGa qoyup wA vizcillaxturup tUrlUk qiyinciliq wA HeymHAtArlArni yeNip ciqti
cfe9a7afd3a048bbbe9e4405009d1728,wavs/cfe9a7afd3a048bbbe9e4405009d1728.wav,keyin dalyAndA vAyni caGdiki dovoglas namliq daNliq vayropilanGa volturup cawxyAn hawa tAwAliki varqiliq sowet vittipaqiniN yiraq xArqtiki Habarowski xAhirigA vandin cita yeNi siberiyA siwildrowiski varqiliq bAx valtA kUn sApAr qilip valtinci vayniN yigirmA valtinci kUni moskwaGa barGan
7478a9d4c9444fcd859e445cb439e06f,wavs/7478a9d4c9444fcd859e445cb439e06f.wav,veniqlixicA bir miN toqquz yUz toqsAninci yilidin vikki miNinci yiliGicA xUgojyAn jyaNsu vOlkisi yAnceN xAhArlik partkomniN xujisi jyaNsu vOlkilik partkom davimiy komitetiniN vAzasi tAxkilat bOlUminiN baxliqi wAzipisini vOtigAndA wAzipisidiki qulayliqidin paydilinip jyaNsu HualyaN guruhiniN direktori jaNjuNlyaN jyaNsu vOlkilik qatnax nazaritiniN naziri jaNxyayUAn jyaNsu yOda guruhi cAklik xirkiti mudiriniN rAvisi Huyulin jyaNsu vOlkisi liyaN xAhiri vaxliq setix setiwelix xirkitiniN deriktori tawHuNjUn jyaNsu vOlkisi cUAnniN nahiyisiniN muvawin hakimi waNli qatarliqlarni mAnpAvAtkA verixtUrUx bAdiligA vulardin nAccA milyon yUAn HAlq puli nAccA miN vamerika dolliri para valGan delo pax bolGandin keyin haram pulniN hAmmisi qayturup kelingAn
d38081133c9c4c17823139292ed73cbd,wavs/d38081133c9c4c17823139292ed73cbd.wav,bu Hil haxarat dorisiniN kUci vuzaqqicA dawam qilidu
b690b9d6c46640fa803b4bf1fe7a6c53,wavs/b690b9d6c46640fa803b4bf1fe7a6c53.wav,mu vAllim bizgA makswel viskAndAr zulqArnAyn vadam smit boliwar krumwel vawgust plank rentgen varandez pewsop grum qatarliq xAHislArniN tariHini sOzlAp bArdi
adc3c5553bc2466193357dba00920dd2,wavs/adc3c5553bc2466193357dba00920dd2.wav,siyasiy sAndin hArbiy terrorluqni tAlAp qilidu
012bc0efa73045fb850d2218dddad306,wavs/012bc0efa73045fb850d2218dddad306.wav,vular qaxtetixi sodisi bilAn xuGullinidu
f41ab9fc97bb436880198fe4ed2d3a25,wavs/f41ab9fc97bb436880198fe4ed2d3a25.wav,vu marka yiGixni yaHxi kOridu
d7cf2cfee80d4d8f9d2002660b7c48c2,wavs/d7cf2cfee80d4d8f9d2002660b7c48c2.wav,vamerikiliq vaHbaratxunaslardin defre wA dennis vOlcAm tAlimati wA vamil tAlimatini taxlap vularni pakitniN wAznigA yiGincaqlidi
7270f48c84794b938e4b7e35e3ae2de8,wavs/7270f48c84794b938e4b7e35e3ae2de8.wav,vArlAr hOkUmranliqi pAlsApA tUzUmdiki bir qAmiyAttA bir vayalniN vidiyA jAhAttiki zor tosalGularni yeNix vUcUn qancilik jasarAtniN ketidiGanliqini xuniN bilAn birgA valahidA viqtidar wA siyasiy jAhAttiki viqtidarniN kerAklikini kOrUwelixqa bolatti
dbf8aa5bd20249ecb937cbf564b7c298,wavs/dbf8aa5bd20249ecb937cbf564b7c298.wav,vOkticilAr hOkUmAtiniN moyiGimu tegAlmidi vular bolinxrokniN sanavAtcilAr geziti niN yardimidA vicini vaz tola boxitiwaldi
d021d919edde41cd88c9e2d43be57ceb,wavs/d021d919edde41cd88c9e2d43be57ceb.wav,voqutquci bizni xAhAr vAtrapi rayonidiki toHu fermisiGa berip ziyarAt qilixqa tAxkillidi
be3a1407dd6d43b4ac43fd73ca0661b5,wavs/be3a1407dd6d43b4ac43fd73ca0661b5.wav,bu qetimqi vapparat vislahati varqiliq qatlamlar vazaytilip Hadimlar viHcamlaxturuldi
d91351e8f0634c0a890a8b8a2833b6da,wavs/d91351e8f0634c0a890a8b8a2833b6da.wav,mAynAt yollar taziliq vixciliriniN tazilixi bilAn rAtlik hAm pakiz bolup kAtti
9b8b99e1cf2a4952abd52aaeab879b3a,wavs/9b8b99e1cf2a4952abd52aaeab879b3a.wav,box terrorluqqa qarxi turuxni tAkitlidi
787d97d20cb94dccb0022baa15bc542d,wavs/787d97d20cb94dccb0022baa15bc542d.wav,vuniN vinisi dAra ziyawudunuf qurban bolGan
ffdb1bab657543c0a4fb55cb6dcff804,wavs/ffdb1bab657543c0a4fb55cb6dcff804.wav,vular baxqilarniN vAndizisini kOcUrUp kelixkA bolmaydu dAp hesablidi
7b8c35dd0c6240a296fcdeda5800f716,wavs/7b8c35dd0c6240a296fcdeda5800f716.wav,vuruq tuGqan qolum qoxniliriGa HuxamAt qilip yalwurup yUrUp vaz bir mAzgil bir qisim yaGlirini sataliGan bolsimu lekin vistemal qilsa vadAmniN kONlini velixturup qusqisini kAltUridiGan bu yaGni vaHir berip vuruq tuGqanlirimu valmay qoydi
c74d50b265c94c21a832ce7139704a58,wavs/c74d50b265c94c21a832ce7139704a58.wav,gevorge vUc vAsligA kAltUrgAn padixahpArAs lAr guruhi wA mustAbit hOkUmranliq vAngliyiniN vuzun tariHida tezla Gayib boldi
25ed0db69ba341df9dc99e422e891361,wavs/25ed0db69ba341df9dc99e422e891361.wav,xu tapta vu baxqilarniN yardimigA qancilik mohtaj hA
c57d68844b4d4eb2a5527e422c4e5b0c,wavs/c57d68844b4d4eb2a5527e422c4e5b0c.wav,pAsrAk vawazda sOzlAN baxqilarniN vOginix qilixiGa dAHli yAtkUzmAN
dd52600f832c4d10898b941bfcefd91c,wavs/dd52600f832c4d10898b941bfcefd91c.wav,baxlanGuc mAktAp voquGuciliri tArtiplik qavidA yosunluq wA vAdAplik boluxi lazim
2d2fe9d581674a6580a8fc47e1852a2a,wavs/2d2fe9d581674a6580a8fc47e1852a2a.wav,vAnsirimAN vancA veGir vAmAs
3501598fa01042b88e2de8018d64eec3,wavs/3501598fa01042b88e2de8018d64eec3.wav,moNGul kixi HuaN katipnN sOzini vOrUp biz vUcUn vAN vaqlanilik vamalniN baricA tAn jazasidin qutquzux didi
2ed8e534d18e489d8c9f893457dc4f61,wavs/2ed8e534d18e489d8c9f893457dc4f61.wav,loqman hekim toqsan yexida yigirmA yaxliq bimariGa vaxiq bolup vOzniN yexidin yigirmA yaxni qizGa tAqdim qilGan
0ff179b70f504f5bb42f83b8ed6c5b27,wavs/0ff179b70f504f5bb42f83b8ed6c5b27.wav,vuniN vUcUn bu HAwAr Huddi teriq patmiGan gelimGa vat kallisi Goldur Gop degAndAkla boldi
8e4234b785a743559b49b4b3f3a20283,wavs/8e4234b785a743559b49b4b3f3a20283.wav,sabiq sowet vittipaqiniN vaHirqi zuNtuNi gorbacef car rusiyiniN vaHirqi padixahidin pAqAt bir santimetir vegiz vikAn
370f00b807814ed28b7f399bf06af4ed,wavs/370f00b807814ed28b7f399bf06af4ed.wav,daliya kastroGa bAx voGul tuGup bArgAn bolup vular vanHavil vantonivo valeHandro valekxis wA valeks
98997b1d2b0e4badbb67c86f3a2473f2,wavs/98997b1d2b0e4badbb67c86f3a2473f2.wav,vadAm bAdinidiki tOt bAdAn suyuqluqi tAlimati periHonluq varqiliq kesAl dawalax kAypiyatini tAdrijiy vajizlaxturdi
1f9774002aea43e19b3e56dc78bcf00b,wavs/1f9774002aea43e19b3e56dc78bcf00b.wav,vuniN nerwisi bAk vajiz nerwisiGa tAsir qilidiGan vixni hArgiz kOtUrAlmAydu
ce34a674719f4350a23add2496185ae9,wavs/ce34a674719f4350a23add2496185ae9.wav,su tejAx tAdbirliri varqiliq vicki yoxurun kUcni qezixqa bolidu
ba77f8c48bd641888ff76d6cb3adf27d,wavs/ba77f8c48bd641888ff76d6cb3adf27d.wav,cakarlarniN kawap pixuruxliriGa qiziqip jim volturup qalGan sidiq miskAr hoNdin poN ciqqandAk gAp qilip qaldi
136b4d744a36443f9e842b73f4752866,wavs/136b4d744a36443f9e842b73f4752866.wav,pilA mAxUt rAHt wA cimAnzarni cUxidA kOrsA mal dunyaGa vigA boluxniN mArtiwisi yuqiri boluxniN yUz vabruyluq boluxniN vAmma hoqoq mArtiwA mal mUlUk tUpAylidin vapAtkA yoluquxniN bixariti dAp qarilidu
90e1bb202ae744548565914aebbfb459,wavs/90e1bb202ae744548565914aebbfb459.wav,nAxpUt GazaN taxliGandin keyin nAxpUtlUktiki quruq xaH wA barliq kerAksiz nArsilArni pakiz tazilap nAxpUt pitiniN qixlax mAnbAsini vazaytix kerAk
cc0962e2d5e447aa8dc0d3b1875e7b58,wavs/cc0962e2d5e447aa8dc0d3b1875e7b58.wav,kesAllikniN valdini velix tasadipiy hadisilArdin valdin mAlumat berix meHanizmini mukAmmAllAxtUrUp vamminiN saGlamliq sAwiyisini vOstUrdi
ff5f7d33e16f495499454e106b6889eb,wavs/ff5f7d33e16f495499454e106b6889eb.wav,xArqqA yUrUx qilGan dara wA viskAndAr zulqAr nAyinniN vUzUl kesil halakitiniN pUtUnlAy vAksicA sumerlar varivanlar sikitay sak hon wA vawarlar saljuq wA moNGullar temUrlAN wA babur cAwAndazliri qara deNiz sahili misir diyari rim vimperiyisi misuputamiyA wadisi viran vegizliki wA hind dArya wdiliriGa mANgUlUk vetnik hUjAyrA wA mAdAniyAt vuruqliri cecip ketixkAnlikini heckim vinkar qilaliGan vAmAs
f6730a75d0244d0596e3ffa344ccaa49,wavs/f6730a75d0244d0596e3ffa344ccaa49.wav,vistitik tArbiyA voquGucilarni mustAqilliq rohini qAdirlAydiGan vOz vizzAt hOrmitini saqlaydiGan valijanap pAzilAtni yetildUrUp vOzigA vOzi Hoja bolux barawAr boluxqa caqirip voquGucilarniN jAmviyAtkA bolGan mAsvuliyAtcanliq tuyGisini tiklAp xAHsiy pisHikisini normal tArAqqi qilixqa yitAklAydu
fda828eeff7b4731828be1f51b8c42a0,wavs/fda828eeff7b4731828be1f51b8c42a0.wav,vAHmAt traktorni vot valdurup jipniN valdiGa vAkilip toHtatti hAmdA vunimiGinimGa qarimay bokyurni qolumdin velip vOzi catti xundaq qilip vaHiri yolGa ciqtuq
5a4094bea2bb4b3aad0825f5449cd866,wavs/5a4094bea2bb4b3aad0825f5449cd866.wav,vArzimAydu
eecda0345c814b83a163acefe5d4db35,wavs/eecda0345c814b83a163acefe5d4db35.wav,vuniNdAk bir kixidin vAl yurt razi bolidu
a5199e9182684983a3d3803b75a3680d,wavs/a5199e9182684983a3d3803b75a3680d.wav,bu vabzasniN mAnisi vikkinci vabzas bilAn voHxax bolup qaptu
a4854f85904d43d1b5b0c4c7ea06c18b,wavs/a4854f85904d43d1b5b0c4c7ea06c18b.wav,vamerikiniN hazirqi zaman yipAk yoli tAtqiqatcisi mAxhur sAyyah jefriyniN yigirmA yilGa yeqin waqit sArp qilip yipAk yoli sahilidiki nan vistemal qilGuci HAlqlArniN kUndilik turmux vadAtlirini biwasitA kOzAtti
6b47e35b3a3646d7b56d7bfa3b6b1423,wavs/6b47e35b3a3646d7b56d7bfa3b6b1423.wav,yAttA bimarni qAstlAp vOltUrgAn dAp vAyiblAngAn petir visimlik bir vAr sestra yigirmA birinci fewral ceHniN Hradets kralowe xAhiridA sotlandi
067bf50f66ac48e482bccc06e741eb13,wavs/067bf50f66ac48e482bccc06e741eb13.wav,kAcUrUNlar meniN bir vaz vixim bar vidi meNip turay
672098ffedcd49eb922dcd92d5c8f6cb,wavs/672098ffedcd49eb922dcd92d5c8f6cb.wav,vacciqlanGanda coN meNA bAdAngA Holesterindin vOzgArgAn postlaq strol vajritixqa buyruq qilidu
b272289e0ad94f619c2091aeac23e6e5,wavs/b272289e0ad94f619c2091aeac23e6e5.wav,vu teHicA maNa HAt qayturmidi
1d46450775d24113b98663b95a79c27b,wavs/1d46450775d24113b98663b95a79c27b.wav,vundaqta mAn saNa bir vixni veytip berAy meniN bu qetimqi vimtihan nomurum yigirmA
5a3c50711955431884fc062086d4cd8b,wavs/5a3c50711955431884fc062086d4cd8b.wav,cirtyoJciliq standartda kAsmA kOrUnUx pUtUk kAsmA kOrUnUx yerim kAsmA kOrUnUx wA qismAn kAsmA kOrUnUx dAp vUc tUrgA bOlUnidu
8b839f6dc70a47d698b2ff222778f485,wavs/8b839f6dc70a47d698b2ff222778f485.wav,buniN varqidinla divalogqa munasiwAtlik soval votturiGa qoyulidu
d9fd14ab32784df0a7bab0cd1a466df6,wavs/d9fd14ab32784df0a7bab0cd1a466df6.wav,rosiyA mutAHAssisliri sinaq Harakterlik yadro partlitix velip berilmiGan vikAn didi
5f95685a27fd4113aa0ed7b1d8b0bad3,wavs/5f95685a27fd4113aa0ed7b1d8b0bad3.wav,meniN telefon nomurum sAkkiz toqquz bir vikki vUc tOt yAttA
6fa1f5a2e9a74d75b56a5eae5b0082a1,wavs/6fa1f5a2e9a74d75b56a5eae5b0082a1.wav,bu qetimqi vimtihanda yaHxi nAtijigA verixAlmigAnidim vapam meni tillimayla qalmastin vAksicA riGbAtlAndUridiGan gAplArni qildi
166b633e4fbd45ed955e9bf97102f287,wavs/166b633e4fbd45ed955e9bf97102f287.wav,sadamniN vanisi subaha torfah valAmdin vOtkAndin kiyin hOkUmAt mAblAG ciqirip tikritqa vuniN namida mAscit salGan
ad33bfa405174c9eadd72823cd7948a6,wavs/ad33bfa405174c9eadd72823cd7948a6.wav,kotuzuf mAwj vurup veqiwatqan vili dAryasi yuqirida vapvaq coqqilar vastida qariyip kOrUngAn bUk qariGayliq Golliri bilAn vOzini jahanGa tAntAnA qilip turGan hAywAtlik dilmuk taGliriGa qaridi
e521b4f9d11d4033b5017c2eb640b7bf,wavs/e521b4f9d11d4033b5017c2eb640b7bf.wav,vularGa pul bArgAndimu hArgiz piHsiqliq qilmaydikAn
f00d11562e4349839b687579d7cdd41a,wavs/f00d11562e4349839b687579d7cdd41a.wav,bu sadamlar tAkxUrUxni qobul qilix vUcUn binaniN sirtida vuzun vOcirAttA turdi
070f62d25b904e99a4cd0ae115492043,wavs/070f62d25b904e99a4cd0ae115492043.wav,tunji bolup juNgoGa kAlgAn din tArGibatcisi rob bir miN sAkkiz yUz yAttinci yili vawmenGa qAdAm basti
21606e399d674f37864838d8628aa85d,wavs/21606e399d674f37864838d8628aa85d.wav,jilGiniN vikki qaptili gahi tOt bAx yUz metir vegizliktiki grant taxlardin vibarAt tik vasma qiyaliq gahi yArliri veqin lewigicA gorzuntal yOnilix boyicA pAslAp kAtkAn yaylaq vidi
435011e406944f2b8c8a9af159a71cdf,wavs/435011e406944f2b8c8a9af159a71cdf.wav,hAmmidin burun yawropa juGrapiyA sahAsidiki nopuzluq vArbab berlin vuniwersitetiniN professori ferdinat won JewalskiniN lopnur kOli hAqqidiki bayqixiGa bolGan gumanini votturiGa qoydi
efb04393e6834731b07aff49ad44a314,wavs/efb04393e6834731b07aff49ad44a314.wav,vasasliq tamaqni kOp Hillaxturup gUrUc tamiqi vUgrA juwawa qatarliqlarni kOprAk yiyix kirAk
cd6d190461a449b48a7fcd0e146d4587,wavs/cd6d190461a449b48a7fcd0e146d4587.wav,vOhhO vOhhO vis tUtAk varisida valahidA qisminiN vadAmliri toHtimay yOtilixkA baxlidi
ddf43d2dbc5e4d2ea0d3990481a0d2e7,wavs/ddf43d2dbc5e4d2ea0d3990481a0d2e7.wav,koriyA vaHbarat vagentliqi sevol yigirminci mart telegrammisi vamerika vawazi radivo vistansisiniN bUgUnki HAwirigA qariGanda vamerika NeNAx palatasiniN bir top yardAmcisi hazir cawxyAndA bolup vular vamerikida volturaqlixip qalGan cawxyAnliklArniN cawxyAngA kelip vayrilip kAtkinigA vuzaq bolGan vuruq tuGqanlirini tepix vixini vorunlaxturuwetiptu
a6130e835b2b4265a9c365fa35f07453,wavs/a6130e835b2b4265a9c365fa35f07453.wav,vu yAlkAnlik kemA bilAn tUrlUk tUmAn mUxkUllArni yeNip vaHir tinc vokyanni kesip vOtti
7716319fe0da4fd6842e7fef3644c7b9,wavs/7716319fe0da4fd6842e7fef3644c7b9.wav,Genika tasla qalduq vex teriGili vOmilAp meNiNlar desA hAvA dAydu daNgal yANlar desA maqul dAydu bir biriNlarni vuruNlar desA yaq demAydu
c6c9812550c64bbdaef3888c1760984f,wavs/c6c9812550c64bbdaef3888c1760984f.wav,cUxAndUrUxnamida kAxpiyat yaki vAmAliy yeNi tip veniq wA mukAmmAl cUxAndUrUlUxi kerAk zOrUrtepilGanda certyuJliri qoxumcA qilinixi kerAk
bc32d9d5d41a45f9ace5ec13e16a9037,wavs/bc32d9d5d41a45f9ace5ec13e16a9037.wav,mAlum mAnidin valGanda hAr qandaq jAmviyAt vOzini bilix sistemisini vOzigA Has vusulda xArhlAxkA hAr waqit muhtaj bolidu
5db7fe3f553947269a3b62e00bda7e92,wavs/5db7fe3f553947269a3b62e00bda7e92.wav,valtinci varmiyA stalingradtin tartip woroneJGicA bolGan jaylarni vazat qildi
0dbfe10437534108b3a37bec952fd6a4,wavs/0dbfe10437534108b3a37bec952fd6a4.wav,bu vAngliyA kUndilik telegraf HAwArliri gezitiniN yigirmA vUcinci viyul maqalisidin velinGan
6f4f655b838f44c5988203cedcfca03d,wavs/6f4f655b838f44c5988203cedcfca03d.wav,baxqilar vazraq tAnqidlAp qoysila vu Huylinip qalidu
88ed680ed7e64efaa89028d89e343b22,wavs/88ed680ed7e64efaa89028d89e343b22.wav,kUz kUnliri vaqarGan qomux pOpUkliri mAyin xamalda yAlpUnUp turatti
fab2aa6becce43bfb87711287335e6fc,wavs/fab2aa6becce43bfb87711287335e6fc.wav,balilar vOzliri HAjlAydiGan parcA pullirini kAyni kAynidin vapAt rayonidiki HAlqqA vivanA qilidi
857a7d60c8a34411baf4e0cc0cfa6a76,wavs/857a7d60c8a34411baf4e0cc0cfa6a76.wav,molud vuni dAryaniN quyulux veGiziGa baxlap kelip jadugAr turidiGan vONkUrniN vUstidiki taGqa ciqip valtun bilAyzUkini velip deNizGa vetiptu
ce72c55d5ae84e67a1db671af6b09a38,wavs/ce72c55d5ae84e67a1db671af6b09a38.wav,qurmanbay vakiniN sOzlAp berixicA bir miN toqquz yUz toqsAn bAxinci yili vuniN vavilisigA yigirmA modin kOprAk yAr tAqsim qilinGanikAn
157d959040f44ddbb03af5808bdb006f,wavs/157d959040f44ddbb03af5808bdb006f.wav,burunqiGa voHxaxla mawzeduN vuni kOzgA vilmay sAhraliq tompay dAp kAmsitkAnseri vu japa muxAqqAtlik kAskin siyasiy kUrAx varqiliq viradisini teHimu ciNitip jAmviyAtkA vOz viradisini wA vOziniN tAlipini taNatti
dbeee10c850e45ce8db18d3e07dd94ae,wavs/dbeee10c850e45ce8db18d3e07dd94ae.wav,bu taxni ceqip ciqarGandin keyin vuniN vastidiki kawakta vUstigA yobnamA niN vottuz sAkkizinci bab von birinci paragrafi degAn HAtlAr voyuqluq bir tal tax bar
4e3e3921a1dc42a5a3df9fb57930f2e6,wavs/4e3e3921a1dc42a5a3df9fb57930f2e6.wav,bAni visravil sUrisi vatmixinci vayiti saffat sUrisi bir yUz vikki bir yUz vUc bir yUz tOt bir yUz bAxinci vayAtliri pAthi sUrisi yigirmA yAttinci vayiti cUx vallaniN vinsanlarGa bArgAn vuluG nemiti
a939555e7a78440e9558ea27dfbab1eb,wavs/a939555e7a78440e9558ea27dfbab1eb.wav,hazir vuniN vinkasi burunqidAk vAmAs qaxxaNraq bolup qaldi
f24e1e3f84184a3e93c9d7dabaa496bb,wavs/f24e1e3f84184a3e93c9d7dabaa496bb.wav,xirkAtlArniN matorliriGa mAHsus may qacilaxta nuqtiliq vorun bekitilgAn
a8a01d27511d4981a439dc51cda7798e,wavs/a8a01d27511d4981a439dc51cda7798e.wav,bu sizniN qAlimiNizmu mAn vUstAl vastidin tepiwaldim
f823b4c66734428ea5740d17a071bba3,wavs/f823b4c66734428ea5740d17a071bba3.wav,wAy teJliqma didi dilxad telifonni velipla dostiGa qAxqAr pAdisidA
0085bf2f2115435a8bb70058ca63e8bf,wavs/0085bf2f2115435a8bb70058ca63e8bf.wav,HilmuHil mArkiziy nerwilarni kontrol qilGuci dorilar mAsilAn fentovin natriy fenobarbital meprobamat dorisi qatarliqlarni sUt varqiliq bala qobul qilGanda baliniN vuyqusi vazlax bAdAn veGirliqi tOwAnlAx hAtta qansirax hadisiliri kOrUlidu
84b9ec3ca3584ff095e6267b26aefb52,wavs/84b9ec3ca3584ff095e6267b26aefb52.wav,marbolo nottingHam qatarliq vunsurlarni hAydiwetip vOziniN hArbiy talantini namayan qildi
4137cd4c70ab4e3c828a641ed5bbb0b9,wavs/4137cd4c70ab4e3c828a641ed5bbb0b9.wav,kUnAsniN narat degAn yeridin vOtUp Hoxut qara xAhArlArni valGili bolidu
abf17ae89f5e493fb079a513f01ed03e,wavs/abf17ae89f5e493fb079a513f01ed03e.wav,biz joNgoniN vayropilan yasax wA vucux sahAsidiki vehtiyatcanliqini qandaq sAwAblArgA yiGincaqliximiz kerAk
a4a4a4a219fc4ae89e834b546318b70f,wavs/a4a4a4a219fc4ae89e834b546318b70f.wav,vAyciN jejyaN vOlkisiniN jinHua nahiyisidA pomxicik vavilisidA dunyaGa kAlgAn
9f3cc59821374114bd04fe1f84aec915,wavs/9f3cc59821374114bd04fe1f84aec915.wav,vu balilarGa bAk toN tegidu hA degAndila balilarni vuridu
e830dbbf9d5f49c0b777882fc9b2575b,wavs/e830dbbf9d5f49c0b777882fc9b2575b.wav,vuniN vOzini kOrsitixini kixilAr nAzArgA velip qoymidi
